,capital,latitud_dec,altitud,num_hab,zona_comarcal,longitud_dec
5010,Payo de Ojeda,42.72069973,1004.0,65,673401,-4.47988378
5011,"Payo, El",40.28653984,922.0,368,673701,-6.72684618
5012,Pazos,42.29175442,245.0,3075,713601,-8.53513359
5013,Pazuengos,42.31723446,1161.0,33,762602,-2.92618680
5014,Paüls,40.92227727,372.0,596,694305,0.39861088
5015,Peal de Becerro,37.91218339,563.0,5413,612302,-3.12686117
5016,Pechina,36.91567505,105.0,3849,610403,-2.44105175
5017,"Pedernoso, El",39.48508097,716.0,1213,681603,-2.74454177
5018,Pedrafita do Cebreiro,42.72675083,1098.0,1155,712703,-7.02359891
5019,"Pedraja de Portillo, La",41.47253150,716.0,1134,674701,-4.64713356
5020,Pedrajas de San Esteban,41.34186888,753.0,3503,674701,-4.58398505
5021,Pedralba,39.60457168,150.0,2932,774602,-0.72653887
5022,Pedralba de la Pradería,42.02417881,990.0,295,674902,-6.69321374
5023,Pedraza,41.13052493,1068.0,426,674002,-3.81117793
5024,Pedraza de Alba,40.75418181,896.0,253,673701,-5.37505284
5025,Pedraza de Campos,41.98349625,757.0,95,673402,-4.73664535
5026,"Pedregal, El",40.77931057,1188.0,85,681902,-1.57028856
5027,Pedreguer,38.79353830,85.0,7438,770301,0.03432468
5028,Pedrera,37.22335024,457.0,5364,614103,-4.89550627
5029,Marzà,42.31143974,35.0,189,691703,3.06698477
5030,Pedrezuela,40.74555103,861.0,5119,722801,-3.60334650
5031,Pedro Abad,37.96637631,160.0,2960,611402,-4.45502044
5032,Pedro Bernardo,40.24318819,801.0,927,670503,-4.91435677
5033,Pedro Martínez,37.50277869,1041.0,1182,611802,-3.23123516
5034,Pedro Muñoz,39.40292250,661.0,7802,681302,-2.94669146
5035,Pedro-Rodríguez,40.93652348,876.0,168,670501,-4.78531524
5036,Pedroche,38.42795152,628.0,1636,611401,-4.76362098
5037,Pedrola,41.79055322,235.0,3622,625003,-1.21554213
5038,Pedrosa de Duero,41.71263687,835.0,451,670904,-3.98820434
5039,Pedrosa de Río Úrbel,42.41028267,845.0,257,670904,-3.82136104
5040,Pedrosa de la Vega,42.47994025,891.0,350,673402,-4.74659049
5041,Pedrosa del Príncipe,42.24787588,774.0,161,670904,-4.19833669
5042,Pedrosa del Páramo,42.44228482,944.0,105,670904,-3.97283328
5043,Pedrosa del Rey,41.55551715,717.0,202,674701,-5.20444332
5044,"Pedrosas, Las",42.03807666,473.0,110,625001,-0.87647991
5045,Pedrosillo de Alba,40.82278918,836.0,152,673701,-5.39651944
5046,Pedrosillo de los Aires,40.71458395,958.0,389,673701,-5.70523132
5047,Pedrosillo el Ralo,41.06243758,815.0,153,673701,-5.54876628
5048,Pedroso,42.30128704,780.0,77,762602,-2.71923203
5049,Pedroso de Acim,39.82382782,474.0,111,701002,-6.41225928
5050,"Pedroso de la Armuña, El",41.08032832,828.0,250,673701,-5.39940303
5051,"Pedroso, El",37.84258191,413.0,2163,614101,-5.76365409
5052,"Pedroñeras, Las",39.45215365,709.0,6767,681603,-2.67521669
5053,Pegalajar,37.73946634,836.0,3055,612304,-3.64910065
5054,Pego,38.84201714,82.0,10144,770301,-0.11803172
5055,"Pego, El",41.33330318,767.0,321,674902,-5.46665747
5056,Peguerinos,40.62652248,1351.0,330,670502,-4.23331613
5057,Pelabravo,40.93594225,814.0,1102,673701,-5.57873147
5058,Pelahustán,40.17603302,673.0,349,684501,-4.59812944
5059,Pelarrodríguez,40.88664231,755.0,174,673701,-6.21269172
5060,Pelayos,40.64881724,952.0,101,673701,-5.57675516
5061,Pelayos de la Presa,40.35937143,570.0,2502,722803,-4.33605323
5062,Pelayos del Arroyo,41.05114277,1143.0,67,674002,-3.93966854
5063,Peleagonzalo,41.48157084,651.0,271,674902,-5.48245596
5064,Peleas de Abajo,41.39280107,718.0,207,674902,-5.68921385
5065,Peligros,37.23111512,692.0,11212,611801,-3.62811576
5066,Penagos,43.35154623,130.0,1997,663901,-3.81483798
5067,Penelles,41.75736777,277.0,504,692503,0.96529456
5068,Penàguila,38.67944195,682.0,324,770302,-0.35881625
5069,Peníscola/Peñíscola,40.36733259,48.0,7457,771202,0.39073946
5070,Pepino,40.03251448,445.0,2643,684502,-4.80351520
5071,Peque,42.07283723,849.0,175,674902,-6.27564417
5072,"Pera, La",42.02028902,89.0,467,691703,2.97353297
5073,Peracense,40.64145853,1217.0,69,624401,-1.46928578
5074,Perafita,42.04210940,753.0,407,690802,2.10657940
5075,Perafort,41.19104932,124.0,1287,694303,1.25566964
5076,Peral de Arlanza,42.07593729,774.0,165,670904,-4.07662217
5077,"Peral, El",39.49914409,793.0,752,681603,-1.89855566
5078,Peralada,42.30826253,37.0,1859,691703,3.00858213
5079,Peraleda de San Román,39.74094151,470.0,316,701002,-5.38655929
5080,Peraleda de la Mata,39.85269461,336.0,1420,701002,-5.45981782
5081,Peraleda del Zaucejo,38.47304541,547.0,562,700603,-5.56608140
5082,"Peraleja, La",40.23568169,877.0,111,681601,-2.55552695
5083,Peralejos,40.48322788,999.0,85,624401,-1.03321753
5084,Peralejos de Abajo,41.00432711,775.0,163,673701,-6.36315303
5085,Peralejos de Arriba,41.00457226,789.0,47,673701,-6.33349109
5086,Peralejos de las Truchas,40.59382450,1188.0,155,681902,-1.90895032
5087,Perales,42.19355595,777.0,118,673402,-4.58094637
5088,Perales de Tajuña,40.23335851,585.0,2945,722803,-3.35329850
5089,Perales del Alfambra,40.63298559,1162.0,253,624401,-1.00320434
5090,Perales del Puerto,40.15416302,436.0,977,701001,-6.68167957
5091,Peralta de Alcofea,41.93203455,399.0,582,622202,-0.06647763
5092,Peralta de la Sal,42.02002700,738.0,240,622203,0.37541467
5093,Peralta/Azkoien,42.33884603,290.0,5889,743104,-1.79776868
5094,Peraltilla,42.05602525,428.0,206,622202,-0.01708908
5095,Peralveche,40.61029943,1111.0,73,681903,-2.44974616
5096,Peramola,42.05722832,568.0,349,692503,1.26762421
5097,Peranzanes,42.87664271,949.0,320,672401,-6.63231095
5098,Perarrúa,42.26768353,516.0,113,622201,0.35109823
5099,Perdiguera,41.75356921,471.0,613,625003,-0.63050338
5100,"Perdigón, El",41.41340986,732.0,762,674902,-5.75454973
5101,"Pereiro de Aguiar, O",42.34592712,321.0,6350,713202,-7.80117336
5102,"Perelló, El",40.87464091,150.0,3155,694304,0.71176246
5103,Pereruela,41.41561526,763.0,612,674902,-5.87775426
5104,Pereña de la Ribera,41.23793194,687.0,392,673701,-6.52440903
5105,Periana,36.92659688,545.0,3361,612904,-4.19045032
5106,Perilla de Castro,41.72544886,724.0,181,674902,-5.87664526
5107,San Salvador de Cantamuda,42.96667450,1108.0,361,673401,-4.49558517
5108,Peromingo,40.46310462,789.0,140,673703,-5.77224572
5109,Perosillo,41.39282011,831.0,18,674001,-4.14184003
5110,"Peroxa, A",42.44024661,511.0,1999,713201,-7.79431836
5111,Pertusa,42.00202031,377.0,121,622202,-0.12748023
5112,Pesaguero,43.07635609,606.0,326,663902,-4.54098314
5113,Pescueza,39.91747075,331.0,166,701002,-6.64597787
5114,"Pesga, La",40.32616960,443.0,1138,701001,-6.17538710
5115,Pezós/Pesoz,43.25692979,328.0,173,633303,-6.87538545
5116,Pesquera,43.08239477,611.0,74,663903,-4.07827401
5117,Pesquera de Duero,41.64126062,747.0,469,674701,-4.15593637
5118,"Pesquera, La",39.57236780,795.0,252,681602,-1.58539573
5119,Petilla de Aragón,42.46138582,842.0,35,743102,-1.09293942
5120,Petra,39.61130166,109.0,2812,645403,3.11229719
5121,Petrer,38.48480043,465.0,34754,770302,-0.76953712
5122,Petrés,39.68383811,78.0,982,774602,-0.30940208
5123,Petín,42.38291803,300.0,961,713205,-7.12556703
5124,"Peza, La",37.27682155,987.0,1263,611802,-3.28461359
5125,Pezuela de las Torres,40.41851142,854.0,795,722803,-3.17756831
5126,"Peña, La",41.17423327,693.0,113,673701,-6.51885856
5127,Peñacaballera,40.34443299,870.0,145,673702,-5.86056534
5128,Peñacerrada/Urizaharra,42.64417512,752.0,269,750103,-2.71402821
5129,Peñafiel,41.59645053,754.0,5428,674701,-4.11868509
5130,Peñaflor,37.70741419,51.0,3755,614102,-5.34723844
5131,Peñaflor de Hornija,41.71165575,839.0,323,674701,-4.98400244
5132,Peñalba,41.50048034,254.0,691,622203,-0.03944626
5133,Peñalba de Ávila,40.77199055,1073.0,115,670502,-4.74734866
5134,Peñalsordo,38.81986447,418.0,1088,700603,-5.11383709
5135,Peñalver,40.58071239,940.0,191,681903,-2.88951245
5136,Peñalén,40.66661632,1362.0,87,681903,-2.06967910
5137,Alles,43.33256691,264.0,570,633305,-4.70345020
5138,Panes,43.32342411,26.0,1300,633305,-4.58399124
5139,Peñaparda,40.32059218,864.0,384,673701,-6.66860248
5140,Peñaranda de Bracamonte,40.90173747,903.0,6672,673701,-5.20054579
5141,Peñaranda de Duero,41.68853682,854.0,572,670904,-3.47913831
5142,Peñarandilla,40.88339177,824.0,223,673701,-5.39344836
5143,Peñarroya de Tastavins,40.75529240,742.0,487,624403,0.03935801
5144,Peñarroya-Pueblonuevo,38.29876873,538.0,11430,611401,-5.26610998
5145,Linares,43.25485904,527.0,357,663902,-4.58562548
5146,Riglos,42.34946013,739.0,267,622202,-0.72595592
5147,Peñas de San Pedro,38.72688881,1010.0,1405,680202,-2.00212787
5148,Peñascosa,38.67153536,1169.0,366,680202,-2.41040499
5149,Peñausende,41.28663721,869.0,443,674902,-5.86729857
5150,Picanya,39.43592093,31.0,11109,774602,-0.43572711
5151,Picassent,39.36274319,47.0,20393,774602,-0.45913698
5152,"Picazo, El",39.44819720,698.0,707,681603,-2.08881781
5153,Picón,39.04984488,603.0,712,681303,-4.06042391
5154,Piedrabuena,39.03613631,598.0,4672,681303,-4.17460175
5155,Piedrahita de Castro,41.67998214,699.0,106,674902,-5.72853649
5156,Piedrahíta,40.46377754,1060.0,1990,670502,-5.32791926
5157,Piedralaves,40.31768435,717.0,2265,670503,-4.69830037
5158,Piedramillera,42.63196240,619.0,43,743102,-2.20401906
5159,Piedras Albas,39.78535165,363.0,156,701003,-6.92696342
5160,Piedratajada,42.12009442,423.0,113,625001,-0.80579366
5161,Piera,41.52079950,300.0,15000,690803,1.74711183
5162,Pilar de la Horadada,37.86372554,32.0,21588,770303,-0.79242783
5163,Pilas,37.30120943,66.0,14014,614102,-6.30277734
5164,Piles,38.94060288,9.0,2701,774604,-0.13225797
5165,"Piles, Les",41.50364373,675.0,214,694302,1.34224923
5166,"Infiestu, L'",43.34785392,158.0,7530,633305,-5.36471715
5167,Pina de Ebro,41.48709183,162.0,2567,625003,-0.53303523
5168,Pina de Montalgrao,40.02137772,1038.0,134,771203,-0.65555736
5169,"Pinar, El",27.70386872,840.0,1801,659501,-17.98115112
5170,Izbor,36.89472225,366.0,1001,611803,-3.52657962
5171,Pinarejo,39.61471691,882.0,239,681603,-2.42546129
5172,Pinarejos,41.25996425,819.0,173,674001,-4.29365570
5173,Pinarnegrillo,41.19042892,856.0,120,674001,-4.20697731
5174,Pineda Trasmonte,41.90976041,960.0,133,670904,-3.69633013
5175,Pineda de Gigüela,40.08580618,976.0,73,681601,-2.54329702
5176,Pineda de Mar,41.62876470,10.0,25948,690804,2.68966552
5177,Pineda de la Sierra,42.21614200,1209.0,95,670905,-3.29692813
5178,Pinedas,40.44515707,786.0,107,673703,-5.96049507
5179,"Pinell de Brai, El",41.01727888,170.0,1076,694305,0.51511172
5180,Sant Climenç,41.97117035,646.0,207,692503,1.39956386
5181,Pinet,38.98399263,359.0,171,774604,-0.33672641
5182,Pinilla Trasmonte,41.87372939,932.0,182,670904,-3.61953707
5183,Pinilla de Jadraque,41.02003504,835.0,59,681901,-2.94186026
5184,Pinilla de Molina,40.68040879,1212.0,17,681902,-1.88104457
5185,Pinilla de Toro,41.62769404,761.0,261,674902,-5.36531727
5186,Pinilla de los Barruecos,41.91819947,1084.0,119,670905,-3.30448269
5187,Pinilla de los Moros,42.06812396,978.0,38,670905,-3.32887626
5188,Pinilla del Campo,41.71740121,1052.0,23,674201,-2.08222532
5189,Pinilla del Valle,40.92703065,1093.0,205,722801,-3.81766498
5190,Pinillos,42.19937579,1004.0,16,762602,-2.59674348
5191,"Pino de Tormes, El",41.03888541,767.0,157,673701,-5.79409656
5192,Pino del Oro,41.57695622,730.0,191,674902,-6.12148814
5193,Pino del Río,42.64426831,1000.0,200,673401,-4.80607134
5194,"Pedrouzo, O",42.90115735,282.0,4680,711503,-8.36274253
5195,Pinofranqueado,40.30214552,448.0,1760,701001,-6.33388426
5196,Pinos Genil,37.16322207,773.0,1407,611801,-3.50099184
5197,Pinos Puente,37.25412074,634.0,12808,611801,-3.74737519
5198,Pinseque,41.73632235,233.0,3625,625003,-1.10082877
5199,"Pintanos, Los",42.52923657,803.0,44,625001,-1.02204659
5200,Pinto,40.24318238,605.0,47594,722803,-3.69824953
5201,Pinós,41.82717388,821.0,302,692503,1.54146648
5202,"Pinós, el/Pinoso",38.40441177,591.0,7663,770302,-1.04195399
5203,Piornal,40.11651612,1176.0,1549,701001,-5.84748728
5204,Pioz,40.46341529,876.0,3579,681903,-3.17615252
5205,Piqueras,40.66382802,1378.0,51,681902,-1.72182893
5206,Piqueras del Castillo,39.72126766,927.0,61,681603,-2.08387929
5207,Pira,41.42290180,385.0,480,694302,1.20279750
5208,Piracés,42.00472977,451.0,106,622202,-0.31625846
5209,Pitarque,40.64756632,994.0,93,624402,-0.59372188
5210,Pitiegua,41.06140911,846.0,206,673701,-5.46611699
5211,Pitillas,42.42173740,352.0,523,743102,-1.62269620
5212,Pizarra,36.76719717,81.0,9201,612903,-4.70872909
5213,Pizarral,40.61642492,909.0,57,673701,-5.65236444
5214,Renedo,43.35329897,38.0,23999,663901,-3.95072224
5215,Piérnigas,42.59020931,736.0,38,670902,-3.41326034
5216,Piña de Campos,42.21354477,766.0,239,673402,-4.43536227
5217,Piña de Esgueva,41.72976176,751.0,326,674701,-4.42818121
5218,Piñel de Abajo,41.67531067,793.0,195,674701,-4.14654944
5219,Piñel de Arriba,41.69944299,838.0,102,674701,-4.12804916
5220,"Piñero, El",41.35367423,744.0,247,674902,-5.58886986
5221,Piñor,42.50208831,570.0,1237,713201,-8.00219843
5222,Piñuécar,41.03288349,1064.0,172,722801,-3.59949897
5223,"Pla de Santa Maria, El",41.36396581,382.0,2344,694302,1.29009618
5224,"Pla del Penedès, El",41.41788382,217.0,1223,690803,1.71293159
5225,Plan,42.58185615,1126.0,314,622201,0.33641901
5226,Planes,38.78583429,451.0,778,770301,-0.34478535
5227,"Planes d'Hostoles, Les",42.05562039,371.0,1694,691702,2.53692802
5228,Planoles,42.31578751,1126.0,300,691701,2.10481785
5229,"Pallargues, Les",41.76228610,411.0,560,692503,1.19779836
5230,Plasencia,40.02940535,349.0,40892,701002,-6.09268229
5231,Plasencia de Jalón,41.68113524,272.0,370,625002,-1.22973094
5232,Plasenzuela,39.38053371,427.0,497,701003,-6.04718241
5233,Pleitas,41.71127705,258.0,43,625003,-1.20282078
5234,Plenas,41.11126187,810.0,120,625002,-0.96452515
5235,Plentzia,43.40512375,21.0,4344,754801,-2.94749406
5236,Pliego,37.99137200,380.0,3937,733003,-1.50551100
5237,Plou,40.99176358,917.0,46,624402,-0.85541587
5238,"Poal, El",41.67839572,215.0,656,692503,0.85512150
5239,"Pobla Llarga, la",39.08408601,32.0,4524,774604,-0.47555312
5240,"Pobla Tornesa, la",40.10138192,298.0,1172,771204,-0.00079227
5241,"Pobla de Benifassà, la",40.65677431,702.0,226,771201,0.15601760
5242,"Pobla de Claramunt, La",41.55834535,265.0,2186,690803,1.67357315
5243,"Pobla de Cérvoles, La",41.36776774,663.0,220,692503,0.91542924
5244,"Pobla de Farnals, la",39.57871399,13.0,7790,774602,-0.32682479
5245,"Pobla de Lillet, La",42.24430778,843.0,1155,690801,1.97474924
5246,"Pobla de Mafumet, La",41.18728807,96.0,3420,694303,1.21069822
5247,"Pobla de Massaluca, La",41.18085920,362.0,354,694301,0.35327969
5248,"Pobla de Montornès, La",41.17709980,57.0,2860,694303,1.41485061
5249,"Pobla de Segur, La",42.24756288,526.0,3012,692502,0.96803870
5250,"Pobla de Vallbona, la",39.59242058,101.0,22730,774602,-0.55296899
5251,"Pobla del Duc, la",38.90612685,243.0,2510,774603,-0.41980188
5252,"Pobla, Sa",39.77003222,23.0,12709,645402,3.02339911
5253,Población de Arroyo,42.33682498,855.0,64,673402,-4.87474277
5254,Población de Campos,42.27087421,792.0,135,673402,-4.44775780
5255,Población de Cerrato,41.79295298,754.0,116,673402,-4.42818603
5256,Pobladura de Pelayo García,42.30598341,795.0,401,672403,-5.68566913
5257,Pobladura de Valderaduey,41.70001156,665.0,42,674902,-5.54251686
5258,Pobladura del Valle,42.10243916,736.0,314,674902,-5.73419380
5259,Poblete,38.93565023,629.0,2234,681303,-3.98084285
5260,Setla,38.85116436,13.0,3350,770301,0.01680187
5261,"Pobo de Dueñas, El",40.77660899,1258.0,137,681902,-1.65112780
5262,"Pobo, El",40.50818733,1400.0,148,624401,-0.86128964
5263,Poboleda,41.23342269,342.0,361,694305,0.84510819
5264,"Pobra de Trives, A",42.33989150,746.0,2280,713204,-7.25286228
5265,"Pobra do Brollón, A",42.55729738,401.0,1830,712704,-7.39120329
5266,"Pobra do Caramiñal, A",42.60190291,4.0,9672,711504,-8.93813832
5267,"Convento, O",42.43545915,91.0,16794,713601,-8.66488066
5268,Mosteiro,43.13049696,507.0,1738,712702,-7.35396535
5269,"Pola de Gordón, La",42.85476880,1004.0,3653,672401,-5.66955807
5270,Lombraña,43.10133778,911.0,236,663903,-4.41531790
5271,Polanco,43.38464652,49.0,5633,663901,-4.01641145
5272,Polentinos,42.93876192,1265.0,58,673401,-4.52738920
5273,Poleñino,41.87065848,294.0,216,622203,-0.30955391
5274,Polinyà,41.55656560,125.0,8238,690803,2.15742381
5275,Polinyà de Xúquer,39.19675684,12.0,2546,774604,-0.36856990
5276,Pollença,39.87749578,47.0,16088,645402,3.01575353
5277,Pollos,41.44347769,678.0,638,674701,-5.12527086
5278,Polop,38.62255314,239.0,4313,770303,-0.12654723
5279,"Mamola, La",36.79588888,798.0,1847,611804,-3.29721867
5280,Polán,39.78791203,646.0,3952,684502,-4.16924759
5281,Polícar,37.25768832,1156.0,234,611802,-3.23336595
5282,Pomar de Valdivia,42.77457886,944.0,479,673402,-4.16749024
5283,Pomer,41.63784843,1103.0,34,625002,-1.84077356
5284,Ponferrada,42.54768280,512.0,67367,672402,-6.59729457
5285,San Xuan/San Juan de Beleño,43.19144454,628.0,663,633305,-5.16483980
5286,"Pont d'Armentera, El",41.38303063,353.0,561,694302,1.36166470
5287,"Pont de Bar, El",42.37128886,860.0,172,692502,1.61966736
5288,Pont de Molins,42.31565799,56.0,529,691703,2.92178099
5289,"Pont de Suert, El",42.40713094,838.0,2318,692502,0.73959286
5290,"Pont de Vilomara, El",41.69986456,204.0,3780,690802,1.87116652
5291,Ponte Caldelas,42.39440891,318.0,5625,713601,-8.50131579
5292,Ponteareas,42.17405850,47.0,23115,713603,-8.50473333
5293,Ponteceso,43.25002959,22.0,5893,711501,-8.91020133
5294,Infesta,42.72086215,32.0,3092,713601,-8.64966825
5295,Pontedeume,43.40575685,29.0,8117,711501,-8.17163830
5296,Aldea de Deva,42.16148415,148.0,625,713202,-8.13025685
5297,"Pontenova, A",43.34885847,84.0,2534,712701,-7.19245190
5298,"Pontes de García Rodríguez, As",43.44579774,341.0,10634,711503,-7.85152821
5299,Pontevedra,42.43381442,16.0,82946,713601,-8.64799018
5300,Pontils,41.47733159,575.0,123,694302,1.38768904
5301,Pontons,41.41610117,574.0,477,690803,1.51689813
5302,Ponts,41.91779593,365.0,2701,692503,1.18781048
5303,Pontós,42.18676382,96.0,223,691703,2.91760272
5304,Porcuna,37.86967238,471.0,6630,612303,-4.18432020
5305,Forxa,42.01772151,632.0,931,713203,-7.84689001
5306,Mata,42.12161989,177.0,4529,691702,2.74870627
5307,Porrera,41.18901781,317.0,461,694305,0.85618691
5308,Porreres,39.51497010,127.0,5369,645403,3.02406691
5309,"Porriño, O",42.15944787,33.0,18508,713603,-8.61999103
5310,"Port de la Selva, El",42.33787111,14.0,980,691703,3.20510994
5311,Portaje,39.91717764,376.0,390,701002,-6.56205909
5312,Portalrubio de Guadamejud,40.27189205,812.0,41,681601,-2.60308988
5313,Currás,42.56176135,61.0,3025,713601,-8.66584954
5314,Portbou,42.42618874,27.0,1214,691703,3.15803504
5315,Portell de Morella,40.53204523,1072.0,222,771201,-0.26262536
5316,"Portella, La",41.73835465,259.0,750,692503,0.64077779
5317,"Portellada, La",40.88215307,568.0,234,624403,0.05562751
5318,Portezuelo,39.81239081,370.0,247,701002,-6.47410703
5319,Portilla,40.28905640,1066.0,74,681602,-2.08339605
5320,Portillo,41.47907304,849.0,2409,674701,-4.58806156
5321,Portillo de Soria,41.63542852,1027.0,17,674201,-2.11907233
5322,Portillo de Toledo,40.06288838,598.0,2210,684502,-4.22891303
5323,Porto,42.16794754,1211.0,202,674901,-6.89893760
5324,Porto do Son,42.72597291,4.0,9571,711504,-9.00458522
5325,Portomarín,42.80226520,338.0,1624,712702,-7.61979251
5326,Portugalete,43.31826743,53.0,47117,754801,-3.02306964
5327,Porzuna,39.14628049,645.0,3925,681301,-4.15328643
5328,Posada de Valdeón,43.15106068,927.0,464,672401,-4.91746628
5329,Posadas,37.80042527,87.0,7512,611402,-5.10716405
5330,Potes,43.15444226,291.0,1421,663902,-4.62518933
5331,Potries,38.91524933,63.0,987,774604,-0.19440976
5332,Poveda,40.56628666,1201.0,56,670502,-5.07967686
5333,Poveda de la Sierra,40.64263260,1191.0,135,681903,-2.02887983
5334,Poveda de las Cintas,41.04608593,817.0,248,673701,-5.26080289
5335,Povedilla,38.70163971,872.0,484,680202,-2.60393627
5336,Poyales del Hoyo,40.17243270,548.0,530,670503,-5.16544718
5337,Poyatos,40.42311458,1240.0,69,681602,-2.04930299
5338,Poza de la Sal,42.66582922,757.0,336,670902,-3.50149791
5339,Poza de la Vega,42.57829671,944.0,229,673402,-4.79678231
5340,Pozal de Gallinas,41.31765548,736.0,538,674701,-4.83964167
5341,Pozaldez,41.37198272,804.0,514,674701,-4.84603819
5342,Pozalmuro,41.77288744,1053.0,76,674201,-2.10548603
5343,Pozanco,40.80000542,915.0,57,670501,-4.66945582
5344,Pozo Alcón,37.70555969,873.0,4970,612302,-2.93451693
5345,Pozo Cañada,38.80136100,830.0,2815,680201,-1.73622317
5346,Pozo de Almoguera,40.34210938,785.0,99,681903,-3.02806151
